133	04/03/2019 14:45	B	1	7.68	615.9	04-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
134	04/03/2019 15:00	A	3	7.65	601.0	04-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
135	04/03/2019 18:45	B	1	7.69	616.6	04-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
136	04/03/2019 19:15	A	3	7.66	600.9	04-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
137	04/03/2019 22:00	B	1	7.70	617.1	05-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
138	04/03/2019 22:45	A	3	7.68	600.9	05-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
139	05/03/2019 01:00	B	1	7.71	615.8	05-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
140	05/03/2019 01:45	A	3	7.68	600.0	05-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
141	05/03/2019 07:45	B	1	7.70	614.2	05-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
142	05/03/2019 10:15	A	3	7.68	599.0	05-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
143	05/03/2019 11:15	B	1	7.70	615.0	05-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
144	05/03/2019 13:00	A	3	7.67	599.5	05-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
145	05/03/2019 14:45	B	1	7.69	614.4	05-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
146	05/03/2019 15:45	A	3	7.68	598.9	06-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
147	05/03/2019 21:45	B	1	7.69	616.0	06-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
148	06/03/2019 08:00	A	3	7.65	599.4	06-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
149	06/03/2019 09:00	B	1	7.68	614.2	06-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
150	06/03/2019 12:00	A	3	7.65	600.6	08-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
151	06/03/2019 14:45	B	1	7.68	614.8	10-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
152	08/03/2019 08:45	A	3	7.67	602.1	10-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
153	10/03/2019 08:00	B	1	7.67	618.0	10-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
154	10/03/2019 09:00	A	3	7.64	605.1	10-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
155	10/03/2019 10:45	B	1	7.69	617.1	10-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
156	10/03/2019 11:45	A	3	7.65	604.6	10-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
157	10/03/2019 14:15	B	1	7.69	619.0	10-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
